product_id,product_name,$price,$url,$image,category,price_range,rider_gender,frame_size,frame,fork,wheels_type,tires,shifters,front_derailleur,rear_derailleur,crank,cassette,pedals,saddle,seat_post,handlebars,stem,headset,brakeset
Madone 5.5-50,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/madone55_redwhite.jpg,road,"3,001 - 5,000",Male,50,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-52,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,52,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-54,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,54,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-56,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,56,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-58,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,58,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-60,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,60,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-62,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,62,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5-64,Madone 5.5," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone55/,http://www.trekbikes.com/images/bikes/2009/medium/elite97_whiteonyx.jpg,road,"3,001 - 5,000",Male,64,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-26, 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-47,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,47,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-50,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,50,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-52,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,52,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-54,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,54,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-56,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,56,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.5 WSD-58,Madone 5.5 WSD," $4,619.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone55wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone55wsd_blackwhitesilv.jpg,road,"3,001 - 5,000",Female,58,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite AC, 700x23c, folding","SRAM Force, 10 speed",SRAM Force,SRAM Force,SRAM Force 50/34,"SRAM OpenGlide 1070 11-28, 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Bontrager Speed Limit
Madone 5.2-50,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,50,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-52,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,52,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-54,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,54,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-56,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,56,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-58,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,58,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-60,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,60,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-62,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,62,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2-64,Madone 5.2," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone52/,http://www.trekbikes.com/images/bikes/2009/medium/madone52_whiteplatinum.jpg,road,"3,001 - 5,000",Male,64,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite,Carbon seat mast cap,"Bontrager Race Lite VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-47,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,47,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-50,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,50,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-52,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,52,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-54,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,54,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-56,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,56,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.2 WSD-58,Madone 5.2 WSD," $4,069.99 ",http://www.trekbikes.com/us/en/bikes/women/road/madone52wsd/,http://www.trekbikes.com/images/bikes/2009/medium/madone52wsd_blackwhitesapph.jpg,road,"3,001 - 5,000",Female,58,OCLV Black Carbon,"Bontrager Race X Lite w/E2 aluminum steerer, carbon crown and legs",Bontrager Race Lite,"Bontrager Race X Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race Lite FIT,Carbon seat mast cap,"Bontrager FIT VR, 31.8mm","Bontrager Race X Lite, 7 degree, 31.8mm","Cane Creek IS-2 Integrated w/cartridge bearings, sealed, alloy; 1 1/8"" top, 1.5"" bottom",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-50,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,50,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-52,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,52,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-54,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,54,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-56,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,56,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
Madone 5.1-58,Madone 5.1," $3,569.99 ",http://www.trekbikes.com/us/en/bikes/road/madone/madone51/,http://www.trekbikes.com/images/bikes/2009/medium/madone51_onyxcarbon.jpg,road,"3,001 - 5,000",Male,58,OCLV White Carbon,"Bontrager Race Lite, carbon w/E2 aluminum steerer; SpeedTrap compatible",Bontrager Race,"Bontrager Race Lite, 700x23c, folding","Shimano Ultegra SL STI, 10 speed",Shimano Ultegra SL,Shimano Ultegra SL,Shimano Ultegra SL 50/34 or 52/39/30,"Shimano 105 12-25 or 12-27  triple , 10 speed",,Bontrager Race,Carbon seat mast cap,"Bontrager Race VR, 31.8mm","Bontrager Race Lite, 7 degree, 31.8mm","Aheadset w/cartridge bearings, integrated, sealed, alloy",Shimano Ultegra SL w/Shimano Ultegra SL STI levers
